feedback_id,processed_text,original_label,timestamp,source
448,unsatisfying ending disappoints reader plot develops nicely end abruptly unsatisfying ending seems reader author reached contractual page limit slapped ending onto book superhuman villian terminated easily method capture adequately developed several promising theme followed author especially entriquing possibility genetic testing gaults uncle may father reason military interested investigation author took one least interesting possibilites handled average formulaic manner,0,2023-01-19 15:00:00,chat
449,best patricia cornwells book read patricia cornwells book think cornwell reached best writing booksuspense mystery new york contribute keep awake finish book,1,2023-01-19 16:00:00,email
450,kay scarpetti losing character enjoyed develop kay losing dump niece lucie clean personal life nice affair friend husband treat det marino respectas gault pick another scarpetti book name right back shelf,0,2023-01-19 17:00:00,email
451,cant say anything nice well thats fun honesty best policy right first patricias book displeasure become acquainted ive tried reading another work cant get simplistic writing unnecessary adjective thrown apparent reason except perhaps make sentence longer make reader suffer protracted tripe book failed make care character outcome story,0,2023-01-19 18:00:00,chat
452,great read book great read lot fun recommend anyone like genre side think gault little evil border implausible ability one step ahead game also think cornwell need develop kay bit shes good character need depth,1,2023-01-19 19:00:00,social_media
453,got kidding could worst novel ever read also first last patricia cornwell novel ever read many problem book listed three point main character kay scarpetta insufferable humorless snob never read novel hated main character great job pat novel dialogue bad dialogue understandable since cornwell write prose story predictable boring ending utterly ridiculous astonished book ever published let alone made bestseller list,0,2023-01-19 20:00:00,chat
454,brain froze supposed thriller mindnumbingly dull inept give half way,0,2023-01-19 21:00:00,social_media
455,losing edge loved patricia cornwells first five novel sadly sixth loses edge wanted enjoy plot labor hard time finishing book couldnt wait read lose scarpettas forensic grit instead focus bizarre rather boring computer plot hope next book series better,0,2023-01-19 22:00:00,email
456,devil detail fan crime writing genre require blood gut nasty fright make speak highly crime novel unfortunately speak highly potter fieldi know dog forensic medicine make suspicious novel factual integrity read murderer eye pale blue malamute fact according alaskan malamute club america malamute eye must brown never blueit also made laugh think crime agency medium usa would completely ignorant regarding closest relative country highest profile serial killer although good guy known basic detail killer family tree kay would left twiddling thumb suppose quit complainingwell read book right end kept amused give one star,0,2023-01-19 23:00:00,email
457,pit contrived potboiler avoid love meaningless running around plot line thatdefy even sympathetic attempt suspend disbelief andsnarled bureacratic conflict among different law enforcement agency might put one otherwise book disappoints one get impression written haste pale imitation previous work deserves piled high remainder table potter field book,0,2023-01-20 00:00:00,email
458,far worst book one favorite author read patricia cornwells book disappointed latest achievment draging villain separate book probably wasnt best idea even disturbing character main hero scarpetta marino lucie described inconsistent previous book,0,2023-01-20 01:00:00,email
459,dissapointing potter field one patricia cornwells worst book written character nope writing wrong story make book disappointingtemple gault struck time know sure reader kay scarpetta someone lucy past also back problem book gault strong enough villain carry book scary threatening exiting partly never get head always inside scarpettas even cornwell venture inside head sure would exiting killer loose plot weak coarse forensics good original part disappointing scarpetta novel,0,2023-01-20 02:00:00,email
460,intelligently written fast suspenseful read scarpetta story enjoy relationship cornwell developsmarinos gruff demeanor language colorfuldr kay strong female figure us brain handle men would take downthe development lucy character interesting time develop stronger person emotionally cornwells work good grishams,1,2023-01-20 03:00:00,email
461,disappointment expected better poorly contrived story murder mystery wellseasoned author plot line lacked substance ending poorly executed reason continued reading story hope would improve read boy disappointed,0,2023-01-20 04:00:00,chat
462,awful possibly worst book ever read amazed number fan kind rubbish,0,2023-01-20 05:00:00,social_media
463,wildly implausible thriller book unrealistic spoil fun super killer like temple gault clone satan incarnate known hannibal lecter silly super found character two dimensional intrigue regarding super computer insulting intelligence cornwell done better dont know reading big hurry find,0,2023-01-20 06:00:00,social_media
464,potter field buried name christmas always notoriously bad time kay scarpetta chief medical examiner virginia consulting forensic pathologist fbi temple gault cunning serial killer whose killing spree began richmond several year earlier resurfaces new york murder female transient left frozen central park scarpetta jump head first investigation identity homeless woman becomes top priority discovered investigation spun radical new direction meanwhile gault set sight scarpetta herselfleading one final terrifying encounter fetid tunnel citya fascinating book wonderful characterization grisly accuracy highvoltage suspensful ending scarpetta series best come crime fiction one better cornwell,1,2023-01-20 07:00:00,chat
465,impressive delivery plot lacking believability first patricia cornwell book read compelling storyteller obviously possesses great knowledge subject matter admit finishing book twoday period get inevitable final showdown scarpetta killer scarpetta crony characterized well killer seemed bit stereotypical dont believe reading ahead spoiling surprise case skipped detailed section find killer would stopped trackssince reading book read cause death cornwell would rate book slightly higher one book best ive read far wouldnt prevent reading another onethis good focused knowledgable writer need fall back unbelievable killer sensantional plot device tell imaginative story,0,2023-01-20 08:00:00,email
466,one edit patricia cornwell least thats felt book seems published author written truly interesting previous novel recommend first three book series recommend book anything except kindling however fireplace filed,0,2023-01-20 09:00:00,chat
467,let book didnt enjoy book seemed easy thing happend people called fact think book bad editing felt though needed someone yanked big section reasoni still fan one skipperthe doc happens see resturante killer usingthe police offer charge left subway two people police add,0,2023-01-20 10:00:00,social_media
468,contrived therefore plausible found plot contrived many scene clearly made become vicariously involved twist turn plot simply convenient appreciate sense natural flow good novel must example scene gault killer seen using restaurant main character spontaneously find imagine new york less killer using main character visa restaurant genius software engineer niece happens working huge computer program law enforcement field sorry tale unbelievable might make passable grade film wouldnt want see,0,2023-01-20 11:00:00,email
469,stilted hokey book read like tin man wizard walked oiled jerky clumsy hollow ring read book threw yard sale pile first book ive read dont intend pick second one really prime example bad writing churned nonreader quick profit,0,2023-01-20 12:00:00,social_media
470,terror central park terrifying novel cornwell knowledge medicine forensic science keep turning page woman body found snow central park question killer one temple brook goult scarpetta discovers killing pattern one ending one best ruth thompson author bluegrass dream,1,2023-01-20 13:00:00,chat
471,patricia cornwell rock best mystery writer record like scarpetta mystery novel patricia cornwell proven must one dynamite coroner practicing wealth information book interesting follow progress solving mystery ive never enjoyed reading much pick cornwell novel,1,2023-01-20 14:00:00,email
472,rekindling love mistake never undone rectification possible year marriage died ross tessa drawn back together one son diagnosed fatal illness returning home long time ross met mix hostility need love much time pass realizes son one need healing society torn apart issue like potential audience vast mistake glossed proven fatal give hope thousand,1,2023-01-20 15:00:00,email
473,worst english dub great series suckedthe worst english dub evercrayon shinchan long series lasted close year japan funimation purchase entire series handful episode dont see story character developed changed many seasonsthe english dub made changed entire dialogue americanized practically character situation extreme low brow humor granted original show lot pun low brow humor well shinchan retain innocence mischief focus always incredible force fun shaped year old boy true fan manga series buy lame production funimaiton,0,2023-01-20 16:00:00,email
474,piece crap noisy crude five point vibration padnot massager vibration padwe purchased three sent back three theseworthless worse worthless,0,2023-01-20 17:00:00,social_media
475,theory ever author seem unaware fact theory guide understanding objective fact yet author present finding almost reasoning attached arrogant ignorant author display grasp theoretical advance accounting recommend getting book better exposition principle practice,0,2023-01-20 18:00:00,social_media
476,sure tell written accountant sure exciting literature material drydesert come mind using book accounting course osu boy fun note sarcasm whats date example problem afraid put didnt think student could handle hey bitter anything dont even think could make accounting interesting must read,0,2023-01-20 19:00:00,email
477,wrong item going get book number today got one need send money beac account give well reason let seller mail totally different book second time get item wrong number,0,2023-01-20 20:00:00,email
478,worthless man managed write many book knowing nothing travel archaeology mystery first show jordan local money friday youd think someone passing knowledgeable traveller would figured bank arab country closed muslim sabbath continues series quack theory alien technologically advanced ancient civilization harp make rock float even good quack theory like hancock buval equally worthless least make attempt back theory read something else,0,2023-01-20 21:00:00,email
479,there book like one book africa arabia like one like book childress ramble place place looking mystery lost city adventure looking dry fossil hunter story isnt book know cover unusual topic port city middle arabian desert history ark covenant giant megalith kalahari desert littlediscussed topic lot old map photo illustration fun book browse well,1,2023-01-20 22:00:00,social_media
480,dont bother disappointment book selfcentered travelogue teaser mystery expected book full archeological information city culture long since disappeared instead got embarrassingly ridiculous chitchat superficial explanation wanted scientific information book tends explain mystery via levitation alien being,0,2023-01-20 23:00:00,social_media
481,lincoln time mpost part book david donald worth time effort read book offer fresh insight perception lincoln belongs shelf every person interested century america,1,2023-01-21 00:00:00,chat
482,explains economics politics dont mix hazlitt view simple economics understood look effect everyone time view government economic tinkering myopic focussing one group people moment show government interventionwell intentioned might bealways hurt people general longterm including people mean help champion forgotten manthe people hurt governmet try improve working marketplace,1,2023-01-21 01:00:00,social_media
483,brilliant wellwritten economics primer hazlitt present clear concise lesson basic economics message wellarticulated wellsupported must read every person ever worked voted planning either discusses essential economic theory politics put theory practiceunfortunately erroneous idea book hazlitt occasionally make claim implies government make intervention economy also seems think capitalism merit lie service common good however fallacy rare significantly detract bookfor great backtoback lesson economics moral base read book followed capitalism unknown ideal ayn rand,1,2023-01-21 02:00:00,email
484,dont waste money new economics one book skip useful mandatory reading looking understand subject better even one chart graph included book stick naked economics undressing dismal science economics dummy two title serve better,0,2023-01-21 03:00:00,chat
485,personal opinion economics read something like whole story fact back got book guy one side politics giving opinion although many policy tend agree really hard time reading something entire book well got around third way swung one way direction like reading someone opinion youll love book youre like like cold hard fact leaving making opinion dont buy book,0,2023-01-21 04:00:00,email
486,claim actually looking book economics book conservative rant much disagree say much fact politics little economics buy book want hear much author think liberalism stink want economics one lesson definitely feel like got tricked buying,0,2023-01-21 05:00:00,chat
487,best book economics ever readexcellent read layperson relevant current economic crisis america every politician required read book fact every classroom teacher read well explains mess government created continued destructive policy leading country assured economic collapse policy based entirely fallacy,1,2023-01-21 06:00:00,chat
488,starsa useful supplementary text lower division microeconomic principle course book useful teaching lower division undergraduate student principle microeconomicsit used supplementary bookhazlitt emphasizes important concept opportunity costbut neglect incorporate discussion spillover effect externalitiespositive negativedepletable undepletablemarket failurepublic goodsthe theory second bestadverse selectionmoral hazard principalagent problemetcit interesting missing topic originally covered adam smith wealth nationsespecially part,1,2023-01-21 07:00:00,chat
489,title scam someone intentionally deceptive order sell book capture audience lower value say absolute zero,0,2023-01-21 08:00:00,social_media
490,help book help economics class even though passed course book read like novel really simplify economics work better definition example book give none,0,2023-01-21 09:00:00,social_media
491,polemic outdated read nonevent back like book claim answer book give enormously oversimplified view economics reflect real world moreover present settled many open question claiming author opinion fact many better book freemarket economics far far better book economics general,0,2023-01-21 10:00:00,email
492,simplistic although though presumably member political choir author treat economics much simplisticallycalling book polemic keynesian economics would accurate calling economics treatise would plain wrongtime would better spent reading bastiat,0,2023-01-21 11:00:00,email
493,aint economics book expecting book economics maybe might understand market force ratio stuff like thatits big argument libertarian government even particularly good argument either theyre based metaphor like broken window paraphrased memoryeven though may get paid community get rich fixing broken window hold community still push forwardthats fine argument thats teaching metaphor mental manipulation give pro con let decide better give damn factsand outdated book year old post wwii economics,0,2023-01-21 12:00:00,social_media
494,lesson learned one disappointing purchase made amazonthe book one long myopic libertarian apology,0,2023-01-21 13:00:00,chat
495,best book economics general reader excellent introduction economics hazlitt clear writer analysis fallacious economic thought informative dont student economics book benefit every reader wish politician read book,1,2023-01-21 14:00:00,social_media
496,dont get book wonderful illustration simple simple unnoticed principle market economy many fallacy adding socialism mixi could easily given star didnt option thing kept giving hazlitt partially cave halfway book topic union union tantamount coersion place market economy,1,2023-01-21 15:00:00,chat
497,read angry antihazlitt review real indication think beyond fact hazlitt produce succinct wellargued explanation free market best arrangement economic relationship really wonderful reading screed reader piss read rabid ranting temper tantrum one reader amazingly accepted university chicago see idea actually support free thought productive profitable endeavor drive lunatic like crazy awesome dork probably march wto,1,2023-01-21 16:00:00,social_media
498,give book child economics one lesson elucidates basic principle economics simple understandable language starting economics would recommend first book college textbook bore treatise like human action mises pretty hard beginneralso sure give book child school dont teach economics important subjectswith said would like comment many star review notice dont comment content book economics science better put away political glass studying,1,2023-01-21 17:00:00,chat
499,economics one lesson economics one lesson another great must read book like bastiats law short sweet time clearly explains basic fundamental economicsconsidering stupid abusive action rampant congress state legislature county commission city council overwhelming majority socalled leader utterly ignorantdont one thembuy read economics one lessonthen call politician give earful,1,2023-01-21 18:00:00,social_media
500,never needed today sure specific example cited year ago longer relevant today basic lesson absolutely permanently valid need ever understood least majority voting publicthe sad fact american entire public school system higher education without learning first thing economic science getting bombarded selfserving economic propaganda thus public gullibility fallacy cited hazlitt seems less pervasive back resultant cancerous growth government economic meddling increasedheres revolutionary fantasy make book required study high school student imagine would kind politician get elected futurebtw get nice hardcover edition less cost directly mises institute,1,2023-01-21 19:00:00,email
501,economics even understand avoided economics like plague book youvery informative give novice good foundation subject check next time argue economics uncle fred wont sound like dope,1,2023-01-21 20:00:00,email
502,simply brilliant great start learning austrian economics rather kind economics member congress required read allowed vote bill peter schiffs crashproof would great followup reading economics one lesson serious student austrian economics especially time read von mises theory money credit rothbards great depression,1,2023-01-21 21:00:00,chat
503,one lesson everyone need learn student teacher economics book proved invaluable resource lesson simple direct yet one many people fail apply required reqding anyone involved development economic policy arm policy making matter whether agree hazlitt conclusion market work dispute key lesson book entertaining read particularly easy book economics highly recommend,1,2023-01-21 22:00:00,social_media
504,textbook nationwide elementary school textbook past yearsupon reading book knowing fellow american one couldntimagine loss freedom experiencing absolute must read,1,2023-01-21 23:00:00,chat
505,senator rep read heed new bookperhaps thats usefulthere gobblygook arcane economic theory fancy lableswhat book many example government take action make happen unintended consequence proven probably something quite different usually positivesound experiential economics view clearly written tremendous help understanding probably happen nation take debt subsidizes interest tax one interest expense another etci liked could read understand,1,2023-01-22 00:00:00,chat
506,great book easy read simple argument destroy many fallacy current political rhetoric learned lot book without feeling like muddle benefitted taking micro macro reading necessary anyone interested learning special interest kill consumer taxpayer wellbeing easier measure effected immediately aka every modern economic issue obligation read book,1,2023-01-22 01:00:00,email
507,painful wouldnt recommend book enemy true information may worthy writing style narration horrible definitely written read conversational manner willing cut narrator slack reading written however better inflection phrasing pause etc would greatly helped otherwise tedious booki couldnt even finish suffered first disk investment time couldnt bring listen poorly writtenill restate fact message information worth hearing simply written tedious manner couldnt stand hear endi think ill donate local library,0,2023-01-22 02:00:00,chat
508,unsatisfactory outdated thought would good time remedy perceived gap education economics never course economics book read heilbroners worldly philosopher satisfying general overview recall probably read heilbroner late sim audible subscriber got economics one lesson say book dated full economic event referenced wwii excessively polemical rigidi read time ago made enough bad impression saw suggestion list around number get onto page say terrible disappointment book wasi think book retitled economics one polemic shortest surest way understand economics late,0,2023-01-22 03:00:00,social_media
509,dont fooled title book economic lesson biased critique economic policy capitalist doctrine wanted learn economics disappointed outdated onesided book,0,2023-01-22 04:00:00,social_media
510,hypocritical biased outdated misleading book open author explaining objective analysis popular fallacy within economics way book objective much introduction economics book political agenda rarely show two side arguement spin fact real well omitting valuable information contrary veiws dont read first economics book read take grain salt,0,2023-01-22 05:00:00,chat
511,capitalism straight small unpalatable dos want faith market force low taxation reinforced straightforward blinkered attempt make forget government regulation funny westeuropean country bigger taxation government influence less crime better education better health care better programme also organise politics better tax money better spent set right one two point part written spuriously funny way biased really informing clearly writer never listened people doesnt agree withif open mind compare dangerous nonsense writing naomi klein see unfettered capitalism work practice,0,2023-01-22 06:00:00,social_media
512,rightlibertarian view presented fact problem hazlitt economics primer much information present fact nothing rightlibertarian ideologyhazlitt attempt explode liberal myth taking context social advance america made last year author belief unchecked corporate power liberate economy therefore humanityhazlitt obviously corporate apologist refuse scrutinize success liberalized trade policy throughout world look number third world country reveal true outcome relinquishing government social control economy,0,2023-01-22 07:00:00,email
513,astounding astounding anyone age seriously recommend book bearing world economy blatantly anti labor anti government regulation hopelessly date,0,2023-01-22 08:00:00,email
514,fail economics book preaches right wing kind economics imagine one rush limbaughs reader helper writing primer economics keep government small etc author likely austrian school follower avaiable free limewire maybe get free copy net browse local library need buy unless want flesh sic idea limbaugh book relentlessly hammer home idea government amall self interest drive economy forward state intervention bad,0,2023-01-22 09:00:00,email
515,read youre stupid wish fanatically stupid stupid enslave mind blind fantasybased utopian distortion capitalist society nothing actual functioning system level anytime whatsoever top beneficiary wouldnt way matter economiclibertarian garbage espouse come pencil read book turn real world turn reactionary libertarianutopian rehash greed plunder pillage plutocracy worship touted common sense,0,2023-01-22 10:00:00,social_media
516,back basic sometimes back basic clearest path towards understanding current reality amazing book written still fundamentally relevant,1,2023-01-22 11:00:00,social_media
517,great alternative perspective particularly appropriate time even many decade written hazlitt economics one lesson offer alternative traditional keynesian economic theory century book fairly easy read noneconomists though bit repetitive towards end quite enlightening recommend book strongly student macro economics anyone curious happening global economy,1,2023-01-22 12:00:00,chat
518,sanity economics economic sanity easy understand people especially government would read book would better,1,2023-01-22 13:00:00,chat
519,fine summary great primer read school hazlitt deal economic detail intead economics one lesson cover useful ground average person cumulatively teach think logically economic issue course think basis think even casual reader take away ability spot economic silliness many spring bad premise elementary blindness causeandeffect economics one lesson provides type knowledge stay lifetime,1,2023-01-22 14:00:00,social_media
520,good libertarian primer book little outdated little heavy libertarianism otherwise easy read particularly like story us present basic economic idea,1,2023-01-22 15:00:00,chat
521,important two hundred page learned short book economics three entire textbook college concise well worded simplified reality anyone wanting understand market system work gain greatly reading hazlitt,1,2023-01-22 16:00:00,email
522,economics clearly written minimum jargon basic principle easy understand even noneconomist topic oversimplified essential reading anyone want make informed decision troubled economic time,1,2023-01-22 17:00:00,email
523,frighteningly prophetic easy understand overview economics considering condition today scary explains great deal current economic problem though originally written,1,2023-01-22 18:00:00,email
524,great book great introduction economic analysis well written example still surprisingly currentbad economic thinking plague political mediatic scene hazlitt focus effort key mistake ignoring unseen possibility opportunity cost,1,2023-01-22 19:00:00,social_media
525,great summary difficult economic principle first experience reading hazlitt wont last adam smith way writing whether intentional who tell everytime wanted compare book wealth nation quickly curbed enthusiasm good book great quite sure great review like way explaining difficult economic idea see book valuable introduction economic principle maybe economics summary well worth time read good enough book truly fit title,1,2023-01-22 20:00:00,email
526,oversimplified diatribe wow one really rand ron paul know nothing economics could recommend book example consider laughable claim paraphrase primary problem economics practiced thought given long term consequence policy groupsthere difference supply demandthe vast majority economist ignoramusesit simple listen meif believe stuff read book get online free,0,2023-01-22 21:00:00,email
527,politics less economincs wish read review learn book less economics pushing particular political point view point view hard right current recession disproves economic patter skimming page threw away didnt even want house,0,2023-01-22 22:00:00,email
528,book title misleading propaganda economics lesson book full faulty logic apparently spewed promote libertarian agenda couldnt less happy purchase,0,2023-01-22 23:00:00,social_media
529,seriously flawed bottom line serious flaw author thinking example chapter tariff author argues imposing tariff import sweater england end costing never add duty received equation someone argue import tax without analyzing happens revenue tax next chapter stated export must equal import quit readingin short couldnt agree author often analysis costsbenefits focus narrow yet trying expanding analysis beyond narrow author analysis fact often narrow,0,2023-01-23 00:00:00,chat
530,primer way political going brief looking introductory economics begin search elsewhere hazlitt opinion present looking something present side sticky issue importantly spends great deal time fundamentalsthis book fails respect keep looking samuelson mankiw malkiel,0,2023-01-23 01:00:00,chat
531,straight trash threw book right trash even chapter realized nothing old recycled obsolete rightwing drivel weve peppered took country edge second great depression concerned american stay away book,0,2023-01-23 02:00:00,chat
532,pretty cool let first say hiphopreal hiphop slug atmosphere etc latelly checking euro scene musici dont know bought bmw could influencing lol like chicknot cute cute beat catchy music make wan make drive fast older get listen beat complete way music put together liking goldfrapp stuff cd girlwhile secretly ripping zune right working overtime check europe stuffnot better america different obviously european visiting good catchy interesting use instrument keyboard mention cute little thing check video trip,1,2023-01-23 03:00:00,social_media
533,allison rock recently discovered goldfrapp boy look missing onthis disc incredible gripeit need longernumber excellent song walk velvetsuch shame radio play wonderous mix techno electronica airwave yet force listen constantly tired rap lyric ho bling dumb show contest winner idiocyallison beat hand,1,2023-01-23 04:00:00,email
534,kid love thomas kid love tolerate better barney wiggle still sound odd hear george carlin narrating childrens movie,1,2023-01-23 05:00:00,chat
535,great kid usual thomas friend entertaining best way kid good lesson good fun,1,2023-01-23 06:00:00,social_media
536,chocolate delicious body hottie book delicious interesting never knew stuff thereit made hungry chocolate chocolate fanaticdelciouseven book tasted good body hottie,1,2023-01-23 07:00:00,social_media
537,stellar kid tape average kid tape nancy cassidys wonderful alto voice invite even musically challenged sing along tape terrific mix traditional new music use many instrument varied musical style even one yearold dance put,1,2023-01-23 08:00:00,email
538,much kidpop music dark animated movie dont like fact much kiddiepop music soundtrackwhere first second third movie blend rock techno hiphop andrap one much kid music movie partdarkthe song album fit mood movie light podthat remix song reason bought albumnot recommended whole album one song,0,2023-01-23 09:00:00,email
539,tmnt soundtrack love song song make want run fast punch stuff,1,2023-01-23 10:00:00,chat
540,egbert wonderful name year searching ended page photocopied version missing page found book book depth detailed english language record almost vegetation okinawa ryukyu island know information within japanese older style english know place book exists aside post library torii station,1,2023-01-23 11:00:00,chat
541,sweet musing loss love game calling time edith frost best music year two album kinship close song game transport world sweet repose much like summer autumn friendship simply fade music hauntingly familiar feeling linger time left state misty eye wonderthanks edith writing candid music arrangement simply perfect song thanks kinship highly recommended,1,2023-01-23 12:00:00,social_media
542,art chinese medical science read book good source information related chinese medicine would call art chinese medical science,1,2023-01-23 13:00:00,social_media
543,need price function two main reason camcorder webtv capture still need quite easily without software computerkeep simple stan definitly mantra camcorder help function option would waste confusingit light ergonomic got free tripod camera bag mine circuit city wouldnt buy electronics line done longer battery life would would ask,1,2023-01-23 14:00:00,chat
544,great american sister book ten year old erna anderson sixteen year old sister alfreda lived life poverty sweden father went america seven year ago finaly sent mother little brother karl karl died mother ill erna alfreda would make journey america alone third class titanic two sister seperated first poverty sorrow soon become friend titanic hit iceberg begin sink survive,1,2023-01-23 15:00:00,email
545,quite expecting originally bought one daniel previous album title insomniac previous album mostly acoustic melodic vocal bought wife loved next year purchased deflaboxe got thrown back album nothing like previous album purchased like buying album based previous work think took completely different style album,0,2023-01-23 16:00:00,email
546,agressive wild experimental honnest poetry experimental album blanger show dark hidden garden obviously describing fight depressive lifestyle deepest reflexion previous album rver mieux wich totally impressed come back exclusive musical lyrical style mostly expressing concieves life constant fight analogy boxe song bearing number instead title let listners use intelligence imagination order feel music wayone impressive album quebec yeari give star two thumb,1,2023-01-23 17:00:00,social_media
547,nineteen folktale south central america childrens book collection nineteen folk tale collected retold author travel throughout central south america book newbery medal best contribution american childrens literature oviously minority opinion awarded book two star simply found boring obviously good resource south american folktale perhaps enjoy material like book,0,2023-01-23 18:00:00,chat
548,book incomprehensible book anthology story didnt like hard make mental picture head read almost every paragraph could comprehend,0,2023-01-23 19:00:00,email
549,wasnt good book witch possession believe thing christian like book much dont think good book kid reading might nightmare story hard comprehend like kind thing enjoy book thank reading review,0,2023-01-23 20:00:00,email
550,boring agree reviewer author really bad book totally believable depth character find hard believe book popular overseas consider writing living think author little touchy guess much someone didnt like boring book,0,2023-01-23 21:00:00,email
551,order ordered fudge looked good seemed priced well thought would give try looked every store live find maple fudge hoping taste good look send another feedback first bite cant wait,0,2023-01-23 22:00:00,email
552,long torso great product received product mail worn time fairly comfortable bustiercorset style waist cincher boning supportive higher quality bridal style corsette cheap get thing lay smoothly pleased product one thing say negative side rather short onesize fit understand mine bit long torso since issue meant way cover chest belt dont random tire hanging pant already fairly thin causing top wire rub bra jean best sitting whereas custom corset one smaller torso likely wouldnt cloth fairly comfortable promised,1,2023-01-23 23:00:00,social_media
553,love item four squeem shapewear item love suggest finding correct size size think terry cloth lining absorbs wetness see difference shape flattens middle blouse tshirts dress look much nicer,1,2023-01-24 00:00:00,chat
554,problem first love received squeem month ago super excited first wore bone started sticking back right bra line wasnt comfortable like tried store top kept rolling giving appearance roll back definaitely look going lol luckily decided dtop store first saw tried spoke one clerk told pull till halfway covering butt hip eureka difference made loving hardly leave home without originally bought nude getting ready purchase black vest great product complaint bone could firmer,1,2023-01-24 01:00:00,email
555,good choice getting vintage look nude version chincher smalli favour vintage pinup look every day small waist main focus vintage styled cinchers authentic shapewear expensive perfect substitute day day wearas said annother review wear clingy slinky clothes ripple fronti would recomend wearing slip avoid skin irritation wear corset liner available waist training specialiststhe length fine going bra line hip bone cinching effect take inch waist comfortably enough get vintage diori wear enough comment claim permenant inch lossbut think give try,1,2023-01-24 02:00:00,chat
556,squeem work well pleased item would helpful slightly longer torso everyone different coursei wear lot held well rubbery base layer important may break body perspires,1,2023-01-24 03:00:00,social_media
557,small return received mail followed measurement site get sizewhen arrived could fasten smalland refundso didnt wear use itand plusfor privilege getting product asked forone could wear usewill buy seller,0,2023-01-24 04:00:00,email
558,wow product exactly say issue first time put pretty difficult put hook eye stiff couple time becomes much easier dont give worth,1,2023-01-24 05:00:00,email
559,great enjoyed waist cincher corrects posture make look slimmerhowever think stretched bit lost inch,1,2023-01-24 06:00:00,social_media
560,wasnt expected ordered item according chart associated size ended big item also like made rubber needed weekend dont know going point,0,2023-01-24 07:00:00,email
561,great provides great support slims inch wear ordered size small size chart accurate fit like glove,1,2023-01-24 08:00:00,email
562,good smoother believe product good case cincher smooth waistline anything already petite cincher doesnt significantly reduce waistline however make waist look lot smoother hourglass like really wear thin clothing others pointed impossible wear hot summer day sweating rubber create rash situation still recommend product good cool cincher think even worn top clothing goth fetish look wellmade make clothes look better,1,2023-01-24 09:00:00,chat
563,work well bought item wedding dress wanted make sure tried cincher big day work really well started item small gave back fat normally havei returned small opted medium work like charm wearing cincher two size option double hook closurewhich allows let around bust tighter around natural waist create better shape definately trick made rubber materialdef make sweatybut doesnt move around totally worth itkinda painfulthe boning push underside boob probably super skinny immediately boobssize ddladies helpsi lb busty super skinny fatsize jean,1,2023-01-24 10:00:00,email
564,squeem cincher love looking dont know long kind product ive baby far havent found product like idea wanted kinda like coursette without wire showing nothing rolling came across squeem cincher doubt ive week already ordered black beige waist cincher beige body shaper strapsand ive already got used wearing everyday pretty comfortable best give nice shape flat belly look love hoping help losing inces waist ive read last year deffinitly worth money would recommend everyone,1,2023-01-24 11:00:00,email
565,really worth wore wedding since hadnt lost pregnancy weight great little bit started getting crease around waist cant wear anymore plus made feel sick wore couple hour suggest wearing hour couldnt soon take instantly better,0,2023-01-24 12:00:00,email
566,great product great seller got item within day purchase exactly wanted look whole size smaller instantly tried squeem boutique fell love asking almost highly recommend item seller,1,2023-01-24 13:00:00,social_media
567,painful experience think concept great particular product section thicker rubber whatever material literally pushed rib every time sit commute lot desk job pleasant experience pushing bruising rub every day wouldve nice except thicker line rubber arent flexible,0,2023-01-24 14:00:00,email
568,great product item delivered quickly look like picture great item roll sit ive looking one like would recommend anyone course must use long term reshape body worth money,1,2023-01-24 15:00:00,chat
569,poor fit trying three different sizesi still couldnt find one fit first ordered medium wouldnt even come close hooking went size xlarge waaay big last possible option would large still huge wish would sent back tired whole process kept hook pain well way pricedthere zippered option amazon much cheaper,0,2023-01-24 16:00:00,social_media
570,recommended received way small first thing noticed horrible smell came packaging unbearable sort like burnt rubber smell there way would recommend anyone definitely product market job,0,2023-01-24 17:00:00,chat
571,gave waist pushed fat around product supposed give waist kind redistributed fat waist super tiny mostly bulged like crazy ended looking really oddly proportioned husband thought looked little like arthropod definitely sexy curvy lady wanted guess product worked lady looked really unnatural odd,0,2023-01-24 18:00:00,social_media
572,advertized new arrives worn please note ordered three item gift surprised see one arrived original packaging plastic cover without sign worn two plastic cover obvious streak material three advertized new amazon site decide buy new item beware may receiving item someone else returned please inspect sign item worn fabric stretched original plastic cover item advertized correctly sold new,0,2023-01-24 19:00:00,social_media
573,great result side effect one spare tire waist put hourglass shape ive never result like shapewear come side effectswore work hour took find skin grayish color black line turned bruise side lower back folded sitting like way gave much trimmer waistline next day wore camisole comfortable experience however give incentive exercise get fit dont depend anything make look trimmer,1,2023-01-24 20:00:00,social_media
574,perfect getting rid pesky love handle typically wear medium adult womens sized shirt large junior pesky love handle thanks beautiful baby really work well suck together give lift confidence wantneedthe one thing make star start bunch middle curve sure get stretched againhowever overall didnt bunch would give star,1,2023-01-24 21:00:00,social_media
575,upset ive wearing waist clincher last two year purchased new one recently type material previous one ive brought thought maybe lost weight brought smaller sizer one didnt fit either thought found miracle first purchased girldle amazon found recent purchase surely let,0,2023-01-24 22:00:00,chat
